Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Object Name,Slot Name with Unit,Year,Month
27,27,Mead.Pool Elevation,12/31/2050 23:59,956.15,Mead,Pool Elevation (ft),2050,December
27,27,Mead.Pool Elevation,1/31/2051 23:59,951.11,Mead,Pool Elevation (ft),2051,January
27,27,Mead.Pool Elevation,2/28/2051 23:59,943.42,Mead,Pool Elevation (ft),2051,February
27,27,Mead.Pool Elevation,3/31/2051 23:59,931.4,Mead,Pool Elevation (ft),2051,March
27,27,Mead.Pool Elevation,4/30/2051 23:59,916.01,Mead,Pool Elevation (ft),2051,April
27,27,Mead.Pool Elevation,5/31/2051 23:59,909.49,Mead,Pool Elevation (ft),2051,May
27,27,Mead.Pool Elevation,6/30/2051 23:59,904.81,Mead,Pool Elevation (ft),2051,June
27,27,Mead.Pool Elevation,7/31/2051 23:59,906.76,Mead,Pool Elevation (ft),2051,July
27,27,Mead.Pool Elevation,8/31/2051 23:59,909.8,Mead,Pool Elevation (ft),2051,August
27,27,Mead.Pool Elevation,9/30/2051 23:59,915.9,Mead,Pool Elevation (ft),2051,September
27,27,Mead.Pool Elevation,10/31/2051 23:59,920.09,Mead,Pool Elevation (ft),2051,October
27,27,Mead.Pool Elevation,11/30/2051 23:59,922.63,Mead,Pool Elevation (ft),2051,November
27,27,Mead.Pool Elevation,12/31/2051 23:59,923.35,Mead,Pool Elevation (ft),2051,December
27,27,Mead.Pool Elevation,1/31/2052 23:59,921.22,Mead,Pool Elevation (ft),2052,January
27,27,Mead.Pool Elevation,2/29/2052 23:59,915.49,Mead,Pool Elevation (ft),2052,February
27,27,Mead.Pool Elevation,3/31/2052 23:59,904.44,Mead,Pool Elevation (ft),2052,March
27,27,Mead.Pool Elevation,4/30/2052 23:59,903.32,Mead,Pool Elevation (ft),2052,April
27,27,Mead.Pool Elevation,5/31/2052 23:59,897.83,Mead,Pool Elevation (ft),2052,May
27,27,Mead.Pool Elevation,6/30/2052 23:59,902.74,Mead,Pool Elevation (ft),2052,June
27,27,Mead.Pool Elevation,7/31/2052 23:59,913.74,Mead,Pool Elevation (ft),2052,July
27,27,Mead.Pool Elevation,8/31/2052 23:59,927.88,Mead,Pool Elevation (ft),2052,August
27,27,Mead.Pool Elevation,9/30/2052 23:59,936.59,Mead,Pool Elevation (ft),2052,September
27,27,Mead.Pool Elevation,10/31/2052 23:59,941.25,Mead,Pool Elevation (ft),2052,October
27,27,Mead.Pool Elevation,11/30/2052 23:59,943.71,Mead,Pool Elevation (ft),2052,November
27,27,Mead.Pool Elevation,12/31/2052 23:59,945.22,Mead,Pool Elevation (ft),2052,December
27,27,Mead.Pool Elevation,1/31/2053 23:59,944.57,Mead,Pool Elevation (ft),2053,January
27,27,Mead.Pool Elevation,2/28/2053 23:59,940.97,Mead,Pool Elevation (ft),2053,February
27,27,Mead.Pool Elevation,3/31/2053 23:59,932.42,Mead,Pool Elevation (ft),2053,March
27,27,Mead.Pool Elevation,4/30/2053 23:59,921.67,Mead,Pool Elevation (ft),2053,April
27,27,Mead.Pool Elevation,5/31/2053 23:59,912.22,Mead,Pool Elevation (ft),2053,May
27,27,Mead.Pool Elevation,6/30/2053 23:59,901.96,Mead,Pool Elevation (ft),2053,June
27,27,Mead.Pool Elevation,7/31/2053 23:59,899.83,Mead,Pool Elevation (ft),2053,July
27,27,Mead.Pool Elevation,8/31/2053 23:59,902.98,Mead,Pool Elevation (ft),2053,August
27,27,Mead.Pool Elevation,9/30/2053 23:59,904.05,Mead,Pool Elevation (ft),2053,September
27,27,Mead.Pool Elevation,10/31/2053 23:59,909.66,Mead,Pool Elevation (ft),2053,October
27,27,Mead.Pool Elevation,11/30/2053 23:59,912.51,Mead,Pool Elevation (ft),2053,November
27,27,Mead.Pool Elevation,12/31/2053 23:59,914.01,Mead,Pool Elevation (ft),2053,December
27,27,Mead.Pool Elevation,1/31/2054 23:59,914.23,Mead,Pool Elevation (ft),2054,January
27,27,Mead.Pool Elevation,2/28/2054 23:59,910.79,Mead,Pool Elevation (ft),2054,February
27,27,Mead.Pool Elevation,3/31/2054 23:59,904.23,Mead,Pool Elevation (ft),2054,March
27,27,Mead.Pool Elevation,4/30/2054 23:59,903.09,Mead,Pool Elevation (ft),2054,April
27,27,Mead.Pool Elevation,5/31/2054 23:59,901.65,Mead,Pool Elevation (ft),2054,May
27,27,Mead.Pool Elevation,6/30/2054 23:59,900.09,Mead,Pool Elevation (ft),2054,June
27,27,Mead.Pool Elevation,7/31/2054 23:59,897,Mead,Pool Elevation (ft),2054,July
27,27,Mead.Pool Elevation,8/31/2054 23:59,899.25,Mead,Pool Elevation (ft),2054,August
27,27,Mead.Pool Elevation,9/30/2054 23:59,898.78,Mead,Pool Elevation (ft),2054,September
27,27,Mead.Pool Elevation,10/31/2054 23:59,904.35,Mead,Pool Elevation (ft),2054,October
27,27,Mead.Pool Elevation,11/30/2054 23:59,908.42,Mead,Pool Elevation (ft),2054,November
27,27,Mead.Pool Elevation,12/31/2054 23:59,910.29,Mead,Pool Elevation (ft),2054,December
27,27,Mead.Pool Elevation,1/31/2055 23:59,913.36,Mead,Pool Elevation (ft),2055,January
27,27,Mead.Pool Elevation,2/28/2055 23:59,910.6,Mead,Pool Elevation (ft),2055,February
27,27,Mead.Pool Elevation,3/31/2055 23:59,904.68,Mead,Pool Elevation (ft),2055,March
27,27,Mead.Pool Elevation,4/30/2055 23:59,903.54,Mead,Pool Elevation (ft),2055,April
27,27,Mead.Pool Elevation,5/31/2055 23:59,902.09,Mead,Pool Elevation (ft),2055,May
27,27,Mead.Pool Elevation,6/30/2055 23:59,900.53,Mead,Pool Elevation (ft),2055,June
27,27,Mead.Pool Elevation,7/31/2055 23:59,901.44,Mead,Pool Elevation (ft),2055,July
27,27,Mead.Pool Elevation,8/31/2055 23:59,905.41,Mead,Pool Elevation (ft),2055,August
27,27,Mead.Pool Elevation,9/30/2055 23:59,906.83,Mead,Pool Elevation (ft),2055,September
27,27,Mead.Pool Elevation,10/31/2055 23:59,912.86,Mead,Pool Elevation (ft),2055,October
27,27,Mead.Pool Elevation,11/30/2055 23:59,915.66,Mead,Pool Elevation (ft),2055,November
27,27,Mead.Pool Elevation,12/31/2055 23:59,916.98,Mead,Pool Elevation (ft),2055,December
27,27,Mead.Pool Elevation,1/31/2056 23:59,929.82,Mead,Pool Elevation (ft),2056,January
27,27,Mead.Pool Elevation,2/29/2056 23:59,935.75,Mead,Pool Elevation (ft),2056,February
27,27,Mead.Pool Elevation,3/31/2056 23:59,935.76,Mead,Pool Elevation (ft),2056,March
27,27,Mead.Pool Elevation,4/30/2056 23:59,928.93,Mead,Pool Elevation (ft),2056,April
27,27,Mead.Pool Elevation,5/31/2056 23:59,924.7,Mead,Pool Elevation (ft),2056,May
27,27,Mead.Pool Elevation,6/30/2056 23:59,917.33,Mead,Pool Elevation (ft),2056,June
27,27,Mead.Pool Elevation,7/31/2056 23:59,914.62,Mead,Pool Elevation (ft),2056,July
27,27,Mead.Pool Elevation,8/31/2056 23:59,917.77,Mead,Pool Elevation (ft),2056,August
27,27,Mead.Pool Elevation,9/30/2056 23:59,917.75,Mead,Pool Elevation (ft),2056,September
27,27,Mead.Pool Elevation,10/31/2056 23:59,923.55,Mead,Pool Elevation (ft),2056,October
27,27,Mead.Pool Elevation,11/30/2056 23:59,925.49,Mead,Pool Elevation (ft),2056,November
27,27,Mead.Pool Elevation,12/31/2056 23:59,926.33,Mead,Pool Elevation (ft),2056,December
27,27,Mead.Pool Elevation,1/31/2057 23:59,925.32,Mead,Pool Elevation (ft),2057,January
27,27,Mead.Pool Elevation,2/28/2057 23:59,920.09,Mead,Pool Elevation (ft),2057,February
27,27,Mead.Pool Elevation,3/31/2057 23:59,912.15,Mead,Pool Elevation (ft),2057,March
27,27,Mead.Pool Elevation,4/30/2057 23:59,899.81,Mead,Pool Elevation (ft),2057,April
27,27,Mead.Pool Elevation,5/31/2057 23:59,898.33,Mead,Pool Elevation (ft),2057,May
27,27,Mead.Pool Elevation,6/30/2057 23:59,896.72,Mead,Pool Elevation (ft),2057,June
27,27,Mead.Pool Elevation,7/31/2057 23:59,896.28,Mead,Pool Elevation (ft),2057,July
27,27,Mead.Pool Elevation,8/31/2057 23:59,901.82,Mead,Pool Elevation (ft),2057,August
27,27,Mead.Pool Elevation,9/30/2057 23:59,902.42,Mead,Pool Elevation (ft),2057,September
27,27,Mead.Pool Elevation,10/31/2057 23:59,908.77,Mead,Pool Elevation (ft),2057,October
27,27,Mead.Pool Elevation,11/30/2057 23:59,912.32,Mead,Pool Elevation (ft),2057,November
27,27,Mead.Pool Elevation,12/31/2057 23:59,913.52,Mead,Pool Elevation (ft),2057,December
27,27,Mead.Pool Elevation,1/31/2058 23:59,920.1,Mead,Pool Elevation (ft),2058,January
27,27,Mead.Pool Elevation,2/28/2058 23:59,919.68,Mead,Pool Elevation (ft),2058,February
27,27,Mead.Pool Elevation,3/31/2058 23:59,917.87,Mead,Pool Elevation (ft),2058,March
27,27,Mead.Pool Elevation,4/30/2058 23:59,912.89,Mead,Pool Elevation (ft),2058,April
27,27,Mead.Pool Elevation,5/31/2058 23:59,908.53,Mead,Pool Elevation (ft),2058,May
27,27,Mead.Pool Elevation,6/30/2058 23:59,903.73,Mead,Pool Elevation (ft),2058,June
27,27,Mead.Pool Elevation,7/31/2058 23:59,904.08,Mead,Pool Elevation (ft),2058,July
27,27,Mead.Pool Elevation,8/31/2058 23:59,910.94,Mead,Pool Elevation (ft),2058,August
27,27,Mead.Pool Elevation,9/30/2058 23:59,914.12,Mead,Pool Elevation (ft),2058,September
27,27,Mead.Pool Elevation,10/31/2058 23:59,920.15,Mead,Pool Elevation (ft),2058,October
27,27,Mead.Pool Elevation,11/30/2058 23:59,921.25,Mead,Pool Elevation (ft),2058,November
27,27,Mead.Pool Elevation,12/31/2058 23:59,927.48,Mead,Pool Elevation (ft),2058,December
27,27,Mead.Pool Elevation,1/31/2059 23:59,930.49,Mead,Pool Elevation (ft),2059,January
27,27,Mead.Pool Elevation,2/28/2059 23:59,927.61,Mead,Pool Elevation (ft),2059,February
27,27,Mead.Pool Elevation,3/31/2059 23:59,920.82,Mead,Pool Elevation (ft),2059,March
27,27,Mead.Pool Elevation,4/30/2059 23:59,907.73,Mead,Pool Elevation (ft),2059,April
27,27,Mead.Pool Elevation,5/31/2059 23:59,897.19,Mead,Pool Elevation (ft),2059,May
27,27,Mead.Pool Elevation,6/30/2059 23:59,895.57,Mead,Pool Elevation (ft),2059,June
27,27,Mead.Pool Elevation,7/31/2059 23:59,895,Mead,Pool Elevation (ft),2059,July
27,27,Mead.Pool Elevation,8/31/2059 23:59,895,Mead,Pool Elevation (ft),2059,August
27,27,Mead.Pool Elevation,9/30/2059 23:59,895,Mead,Pool Elevation (ft),2059,September
27,27,Mead.Pool Elevation,10/31/2059 23:59,897.11,Mead,Pool Elevation (ft),2059,October
27,27,Mead.Pool Elevation,11/30/2059 23:59,895.78,Mead,Pool Elevation (ft),2059,November
27,27,Mead.Pool Elevation,12/31/2059 23:59,895,Mead,Pool Elevation (ft),2059,December
27,27,Mead.Pool Elevation,1/31/2060 23:59,895,Mead,Pool Elevation (ft),2060,January
27,27,Mead.Pool Elevation,2/29/2060 23:59,895,Mead,Pool Elevation (ft),2060,February
27,27,Mead.Pool Elevation,3/31/2060 23:59,895,Mead,Pool Elevation (ft),2060,March
27,27,Mead.Pool Elevation,4/30/2060 23:59,895,Mead,Pool Elevation (ft),2060,April
27,27,Mead.Pool Elevation,5/31/2060 23:59,895,Mead,Pool Elevation (ft),2060,May
27,27,Mead.Pool Elevation,6/30/2060 23:59,895,Mead,Pool Elevation (ft),2060,June
27,27,Mead.Pool Elevation,7/31/2060 23:59,895,Mead,Pool Elevation (ft),2060,July
27,27,Mead.Pool Elevation,8/31/2060 23:59,895,Mead,Pool Elevation (ft),2060,August
27,27,Mead.Pool Elevation,9/30/2060 23:59,895,Mead,Pool Elevation (ft),2060,September
27,27,Mead.Pool Elevation,10/31/2060 23:59,897.52,Mead,Pool Elevation (ft),2060,October
27,27,Mead.Pool Elevation,11/30/2060 23:59,896.84,Mead,Pool Elevation (ft),2060,November
27,27,Mead.Pool Elevation,12/31/2060 23:59,895.8,Mead,Pool Elevation (ft),2060,December
27,27,Powell.Pool Elevation,1/31/2024 23:59,3568.74,Powell,Pool Elevation (ft),2024,January
27,27,Powell.Pool Elevation,2/29/2024 23:59,3564.52,Powell,Pool Elevation (ft),2024,February
27,27,Powell.Pool Elevation,3/31/2024 23:59,3561.41,Powell,Pool Elevation (ft),2024,March
27,27,Powell.Pool Elevation,4/30/2024 23:59,3559.61,Powell,Pool Elevation (ft),2024,April
27,27,Powell.Pool Elevation,5/31/2024 23:59,3572.06,Powell,Pool Elevation (ft),2024,May
27,27,Powell.Pool Elevation,6/30/2024 23:59,3588.98,Powell,Pool Elevation (ft),2024,June
27,27,Powell.Pool Elevation,7/31/2024 23:59,3590.06,Powell,Pool Elevation (ft),2024,July
27,27,Powell.Pool Elevation,8/31/2024 23:59,3586.93,Powell,Pool Elevation (ft),2024,August
27,27,Powell.Pool Elevation,9/30/2024 23:59,3587.01,Powell,Pool Elevation (ft),2024,September
27,27,Powell.Pool Elevation,10/31/2024 23:59,3584.16,Powell,Pool Elevation (ft),2024,October
27,27,Powell.Pool Elevation,11/30/2024 23:59,3581.42,Powell,Pool Elevation (ft),2024,November
27,27,Powell.Pool Elevation,12/31/2024 23:59,3577.47,Powell,Pool Elevation (ft),2024,December
27,27,Powell.Pool Elevation,1/31/2025 23:59,3572.83,Powell,Pool Elevation (ft),2025,January
27,27,Powell.Pool Elevation,2/28/2025 23:59,3569.65,Powell,Pool Elevation (ft),2025,February
27,27,Powell.Pool Elevation,3/31/2025 23:59,3567.82,Powell,Pool Elevation (ft),2025,March
27,27,Powell.Pool Elevation,4/30/2025 23:59,3568.51,Powell,Pool Elevation (ft),2025,April
27,27,Powell.Pool Elevation,5/31/2025 23:59,3570.72,Powell,Pool Elevation (ft),2025,May
27,27,Powell.Pool Elevation,6/30/2025 23:59,3571.05,Powell,Pool Elevation (ft),2025,June
27,27,Powell.Pool Elevation,7/31/2025 23:59,3569.13,Powell,Pool Elevation (ft),2025,July
27,27,Powell.Pool Elevation,8/31/2025 23:59,3563.53,Powell,Pool Elevation (ft),2025,August
27,27,Powell.Pool Elevation,9/30/2025 23:59,3559.4,Powell,Pool Elevation (ft),2025,September
27,27,Powell.Pool Elevation,10/31/2025 23:59,3555.9,Powell,Pool Elevation (ft),2025,October
27,27,Powell.Pool Elevation,11/30/2025 23:59,3552.34,Powell,Pool Elevation (ft),2025,November
27,27,Powell.Pool Elevation,12/31/2025 23:59,3547.26,Powell,Pool Elevation (ft),2025,December
27,27,Powell.Pool Elevation,1/31/2026 23:59,3544.7,Powell,Pool Elevation (ft),2026,January
27,27,Powell.Pool Elevation,2/28/2026 23:59,3543.82,Powell,Pool Elevation (ft),2026,February
27,27,Powell.Pool Elevation,3/31/2026 23:59,3544.7,Powell,Pool Elevation (ft),2026,March
27,27,Powell.Pool Elevation,4/30/2026 23:59,3556.07,Powell,Pool Elevation (ft),2026,April
27,27,Powell.Pool Elevation,5/31/2026 23:59,3582.44,Powell,Pool Elevation (ft),2026,May
27,27,Powell.Pool Elevation,6/30/2026 23:59,3602.93,Powell,Pool Elevation (ft),2026,June
27,27,Powell.Pool Elevation,7/31/2026 23:59,3606.56,Powell,Pool Elevation (ft),2026,July
27,27,Powell.Pool Elevation,8/31/2026 23:59,3605.93,Powell,Pool Elevation (ft),2026,August
27,27,Powell.Pool Elevation,9/30/2026 23:59,3604.77,Powell,Pool Elevation (ft),2026,September
27,27,Powell.Pool Elevation,10/31/2026 23:59,3603.92,Powell,Pool Elevation (ft),2026,October
27,27,Powell.Pool Elevation,11/30/2026 23:59,3602.04,Powell,Pool Elevation (ft),2026,November
27,27,Powell.Pool Elevation,12/31/2026 23:59,3598.89,Powell,Pool Elevation (ft),2026,December
27,27,Powell.Pool Elevation,1/31/2027 23:59,3595.07,Powell,Pool Elevation (ft),2027,January
27,27,Powell.Pool Elevation,2/28/2027 23:59,3592.69,Powell,Pool Elevation (ft),2027,February
27,27,Powell.Pool Elevation,3/31/2027 23:59,3594,Powell,Pool Elevation (ft),2027,March
27,27,Powell.Pool Elevation,4/30/2027 23:59,3600.92,Powell,Pool Elevation (ft),2027,April
27,27,Powell.Pool Elevation,5/31/2027 23:59,3619.65,Powell,Pool Elevation (ft),2027,May
27,27,Powell.Pool Elevation,6/30/2027 23:59,3634.68,Powell,Pool Elevation (ft),2027,June
27,27,Powell.Pool Elevation,7/31/2027 23:59,3636.76,Powell,Pool Elevation (ft),2027,July
27,27,Powell.Pool Elevation,8/31/2027 23:59,3634.69,Powell,Pool Elevation (ft),2027,August
27,27,Powell.Pool Elevation,9/30/2027 23:59,3632.25,Powell,Pool Elevation (ft),2027,September
27,27,Powell.Pool Elevation,10/31/2027 23:59,3631.37,Powell,Pool Elevation (ft),2027,October
27,27,Powell.Pool Elevation,11/30/2027 23:59,3629.83,Powell,Pool Elevation (ft),2027,November
27,27,Powell.Pool Elevation,12/31/2027 23:59,3627.16,Powell,Pool Elevation (ft),2027,December
27,27,Powell.Pool Elevation,1/31/2028 23:59,3623.08,Powell,Pool Elevation (ft),2028,January
27,27,Powell.Pool Elevation,2/29/2028 23:59,3619.27,Powell,Pool Elevation (ft),2028,February
27,27,Powell.Pool Elevation,3/31/2028 23:59,3616.04,Powell,Pool Elevation (ft),2028,March
27,27,Powell.Pool Elevation,4/30/2028 23:59,3613.92,Powell,Pool Elevation (ft),2028,April
27,27,Powell.Pool Elevation,5/31/2028 23:59,3617.67,Powell,Pool Elevation (ft),2028,May
27,27,Powell.Pool Elevation,6/30/2028 23:59,3618.42,Powell,Pool Elevation (ft),2028,June
27,27,Powell.Pool Elevation,7/31/2028 23:59,3614,Powell,Pool Elevation (ft),2028,July
27,27,Powell.Pool Elevation,8/31/2028 23:59,3608.08,Powell,Pool Elevation (ft),2028,August
27,27,Powell.Pool Elevation,9/30/2028 23:59,3604.2,Powell,Pool Elevation (ft),2028,September
27,27,Powell.Pool Elevation,10/31/2028 23:59,3601.83,Powell,Pool Elevation (ft),2028,October
27,27,Powell.Pool Elevation,11/30/2028 23:59,3598.31,Powell,Pool Elevation (ft),2028,November
27,27,Powell.Pool Elevation,12/31/2028 23:59,3593.84,Powell,Pool Elevation (ft),2028,December
27,27,Powell.Pool Elevation,1/31/2029 23:59,3587.47,Powell,Pool Elevation (ft),2029,January
27,27,Powell.Pool Elevation,2/28/2029 23:59,3582.24,Powell,Pool Elevation (ft),2029,February
27,27,Powell.Pool Elevation,3/31/2029 23:59,3576.88,Powell,Pool Elevation (ft),2029,March
27,27,Powell.Pool Elevation,4/30/2029 23:59,3573.03,Powell,Pool Elevation (ft),2029,April
27,27,Powell.Pool Elevation,5/31/2029 23:59,3577.13,Powell,Pool Elevation (ft),2029,May
27,27,Powell.Pool Elevation,6/30/2029 23:59,3580.91,Powell,Pool Elevation (ft),2029,June
27,27,Powell.Pool Elevation,7/31/2029 23:59,3576.72,Powell,Pool Elevation (ft),2029,July
27,27,Powell.Pool Elevation,8/31/2029 23:59,3570.14,Powell,Pool Elevation (ft),2029,August
27,27,Powell.Pool Elevation,9/30/2029 23:59,3571.6,Powell,Pool Elevation (ft),2029,September
27,27,Powell.Pool Elevation,10/31/2029 23:59,3569.5,Powell,Pool Elevation (ft),2029,October
27,27,Powell.Pool Elevation,11/30/2029 23:59,3567.33,Powell,Pool Elevation (ft),2029,November
27,27,Powell.Pool Elevation,12/31/2029 23:59,3562.52,Powell,Pool Elevation (ft),2029,December
27,27,Powell.Pool Elevation,1/31/2030 23:59,3557.98,Powell,Pool Elevation (ft),2030,January
27,27,Powell.Pool Elevation,2/28/2030 23:59,3553.89,Powell,Pool Elevation (ft),2030,February
27,27,Powell.Pool Elevation,3/31/2030 23:59,3550.76,Powell,Pool Elevation (ft),2030,March
27,27,Powell.Pool Elevation,4/30/2030 23:59,3550.75,Powell,Pool Elevation (ft),2030,April
27,27,Powell.Pool Elevation,5/31/2030 23:59,3557.84,Powell,Pool Elevation (ft),2030,May
27,27,Powell.Pool Elevation,6/30/2030 23:59,3561.62,Powell,Pool Elevation (ft),2030,June
27,27,Powell.Pool Elevation,7/31/2030 23:59,3558.86,Powell,Pool Elevation (ft),2030,July
27,27,Powell.Pool Elevation,8/31/2030 23:59,3554.51,Powell,Pool Elevation (ft),2030,August
27,27,Powell.Pool Elevation,9/30/2030 23:59,3552.58,Powell,Pool Elevation (ft),2030,September
27,27,Powell.Pool Elevation,10/31/2030 23:59,3550.48,Powell,Pool Elevation (ft),2030,October
27,27,Powell.Pool Elevation,11/30/2030 23:59,3548.58,Powell,Pool Elevation (ft),2030,November
27,27,Powell.Pool Elevation,12/31/2030 23:59,3544.46,Powell,Pool Elevation (ft),2030,December
27,27,Powell.Pool Elevation,1/31/2031 23:59,3539.53,Powell,Pool Elevation (ft),2031,January
27,27,Powell.Pool Elevation,2/28/2031 23:59,3535.18,Powell,Pool Elevation (ft),2031,February
27,27,Powell.Pool Elevation,3/31/2031 23:59,3532.16,Powell,Pool Elevation (ft),2031,March
27,27,Powell.Pool Elevation,4/30/2031 23:59,3531.7,Powell,Pool Elevation (ft),2031,April
27,27,Powell.Pool Elevation,5/31/2031 23:59,3551.21,Powell,Pool Elevation (ft),2031,May
27,27,Powell.Pool Elevation,6/30/2031 23:59,3560.81,Powell,Pool Elevation (ft),2031,June
27,27,Powell.Pool Elevation,7/31/2031 23:59,3558.55,Powell,Pool Elevation (ft),2031,July
27,27,Powell.Pool Elevation,8/31/2031 23:59,3555.34,Powell,Pool Elevation (ft),2031,August
27,27,Powell.Pool Elevation,9/30/2031 23:59,3553.48,Powell,Pool Elevation (ft),2031,September
27,27,Powell.Pool Elevation,10/31/2031 23:59,3548.41,Powell,Pool Elevation (ft),2031,October
27,27,Powell.Pool Elevation,11/30/2031 23:59,3543.66,Powell,Pool Elevation (ft),2031,November
27,27,Powell.Pool Elevation,12/31/2031 23:59,3537.77,Powell,Pool Elevation (ft),2031,December
27,27,Powell.Pool Elevation,1/31/2032 23:59,3533.52,Powell,Pool Elevation (ft),2032,January
27,27,Powell.Pool Elevation,2/29/2032 23:59,3529.42,Powell,Pool Elevation (ft),2032,February
27,27,Powell.Pool Elevation,3/31/2032 23:59,3524.93,Powell,Pool Elevation (ft),2032,March
27,27,Powell.Pool Elevation,4/30/2032 23:59,3524.72,Powell,Pool Elevation (ft),2032,April
27,27,Powell.Pool Elevation,5/31/2032 23:59,3539.62,Powell,Pool Elevation (ft),2032,May
27,27,Powell.Pool Elevation,6/30/2032 23:59,3550.26,Powell,Pool Elevation (ft),2032,June
27,27,Powell.Pool Elevation,7/31/2032 23:59,3546.93,Powell,Pool Elevation (ft),2032,July
27,27,Powell.Pool Elevation,8/31/2032 23:59,3541.45,Powell,Pool Elevation (ft),2032,August
27,27,Powell.Pool Elevation,9/30/2032 23:59,3539.41,Powell,Pool Elevation (ft),2032,September
27,27,Powell.Pool Elevation,10/31/2032 23:59,3536.03,Powell,Pool Elevation (ft),2032,October
27,27,Powell.Pool Elevation,11/30/2032 23:59,3532.17,Powell,Pool Elevation (ft),2032,November
27,27,Powell.Pool Elevation,12/31/2032 23:59,3527.09,Powell,Pool Elevation (ft),2032,December
27,27,Powell.Pool Elevation,1/31/2033 23:59,3519.18,Powell,Pool Elevation (ft),2033,January
27,27,Powell.Pool Elevation,2/28/2033 23:59,3511.37,Powell,Pool Elevation (ft),2033,February
27,27,Powell.Pool Elevation,3/31/2033 23:59,3503.22,Powell,Pool Elevation (ft),2033,March
27,27,Powell.Pool Elevation,4/30/2033 23:59,3497.88,Powell,Pool Elevation (ft),2033,April
27,27,Powell.Pool Elevation,5/31/2033 23:59,3494.96,Powell,Pool Elevation (ft),2033,May
27,27,Powell.Pool Elevation,6/30/2033 23:59,3491,Powell,Pool Elevation (ft),2033,June
27,27,Powell.Pool Elevation,7/31/2033 23:59,3480.28,Powell,Pool Elevation (ft),2033,July
27,27,Powell.Pool Elevation,8/31/2033 23:59,3467.35,Powell,Pool Elevation (ft),2033,August
27,27,Powell.Pool Elevation,9/30/2033 23:59,3463.32,Powell,Pool Elevation (ft),2033,September
27,27,Powell.Pool Elevation,10/31/2033 23:59,3454.44,Powell,Pool Elevation (ft),2033,October
27,27,Powell.Pool Elevation,11/30/2033 23:59,3446.98,Powell,Pool Elevation (ft),2033,November
27,27,Powell.Pool Elevation,12/31/2033 23:59,3434.87,Powell,Pool Elevation (ft),2033,December
27,27,Powell.Pool Elevation,1/31/2034 23:59,3425.9,Powell,Pool Elevation (ft),2034,January
27,27,Powell.Pool Elevation,2/28/2034 23:59,3418.82,Powell,Pool Elevation (ft),2034,February
27,27,Powell.Pool Elevation,3/31/2034 23:59,3414.82,Powell,Pool Elevation (ft),2034,March
27,27,Powell.Pool Elevation,4/30/2034 23:59,3415.12,Powell,Pool Elevation (ft),2034,April
27,27,Powell.Pool Elevation,5/31/2034 23:59,3444.87,Powell,Pool Elevation (ft),2034,May
27,27,Powell.Pool Elevation,6/30/2034 23:59,3459.61,Powell,Pool Elevation (ft),2034,June
27,27,Powell.Pool Elevation,7/31/2034 23:59,3456.47,Powell,Pool Elevation (ft),2034,July
27,27,Powell.Pool Elevation,8/31/2034 23:59,3450.08,Powell,Pool Elevation (ft),2034,August
27,27,Powell.Pool Elevation,9/30/2034 23:59,3444.99,Powell,Pool Elevation (ft),2034,September
27,27,Powell.Pool Elevation,10/31/2034 23:59,3433.12,Powell,Pool Elevation (ft),2034,October
27,27,Powell.Pool Elevation,11/30/2034 23:59,3423.8,Powell,Pool Elevation (ft),2034,November
27,27,Powell.Pool Elevation,12/31/2034 23:59,3415.27,Powell,Pool Elevation (ft),2034,December
27,27,Powell.Pool Elevation,1/31/2035 23:59,3411.17,Powell,Pool Elevation (ft),2035,January
27,27,Powell.Pool Elevation,2/28/2035 23:59,3410.63,Powell,Pool Elevation (ft),2035,February
27,27,Powell.Pool Elevation,3/31/2035 23:59,3412.2,Powell,Pool Elevation (ft),2035,March
27,27,Powell.Pool Elevation,4/30/2035 23:59,3415.61,Powell,Pool Elevation (ft),2035,April
27,27,Powell.Pool Elevation,5/31/2035 23:59,3437.04,Powell,Pool Elevation (ft),2035,May
27,27,Powell.Pool Elevation,6/30/2035 23:59,3446.54,Powell,Pool Elevation (ft),2035,June
27,27,Powell.Pool Elevation,7/31/2035 23:59,3439.19,Powell,Pool Elevation (ft),2035,July
27,27,Powell.Pool Elevation,8/31/2035 23:59,3435.25,Powell,Pool Elevation (ft),2035,August
27,27,Powell.Pool Elevation,9/30/2035 23:59,3430.54,Powell,Pool Elevation (ft),2035,September
27,27,Powell.Pool Elevation,10/31/2035 23:59,3427.83,Powell,Pool Elevation (ft),2035,October
27,27,Powell.Pool Elevation,11/30/2035 23:59,3423.53,Powell,Pool Elevation (ft),2035,November
27,27,Powell.Pool Elevation,12/31/2035 23:59,3419.53,Powell,Pool Elevation (ft),2035,December
27,27,Powell.Pool Elevation,1/31/2036 23:59,3413.41,Powell,Pool Elevation (ft),2036,January
27,27,Powell.Pool Elevation,2/29/2036 23:59,3408.72,Powell,Pool Elevation (ft),2036,February
27,27,Powell.Pool Elevation,3/31/2036 23:59,3407.35,Powell,Pool Elevation (ft),2036,March
27,27,Powell.Pool Elevation,4/30/2036 23:59,3407.74,Powell,Pool Elevation (ft),2036,April
27,27,Powell.Pool Elevation,5/31/2036 23:59,3428.52,Powell,Pool Elevation (ft),2036,May
27,27,Powell.Pool Elevation,6/30/2036 23:59,3446.51,Powell,Pool Elevation (ft),2036,June
